"id","symbol","period","interval","start_at","open_time","volume","open","high","low","close","turnover","year","month","day","hour","weekday","shifted"
14706213,"BTCUSDT",240,240,1615132800,1615132800,747.618,0.737944268921788,0.74185654191736,0.743615076088239,50496.99999999998,3.7752466146E7,2021,3,8,0,0,51067.0
14713709,"BTCUSDT",240,240,1615147200,1615147200,1594.062,0.735448847509321,0.742334397648371,0.736596083520113,51067.0,8.1403964154E7,2021,3,8,4,0,50697.50000000001
14721186,"BTCUSDT",240,240,1615161600,1615161600,1574.044,0.743766918884211,0.748213471187472,0.742848295387519,50697.50000000001,7.980009569E7,2021,3,8,8,0,49908.99999999998
14728756,"BTCUSDT",240,240,1615176000,1615176000,1349.452,0.738374765598208,0.734493219516786,0.73301285832252,49908.99999999998,6.7349799868E7,2021,3,8,12,0,50405.49999999997
14736302,"BTCUSDT",240,240,1615190400,1615190400,1172.731,0.726868100196277,0.729468494102826,0.728972513861036,50405.49999999997,5.91120924205E7,2021,3,8,16,0,51072.50000000001
14743862,"BTCUSDT",240,240,1615204800,1615204800,2394.773,0.734113578157036,0.739380380402123,0.740614309307538,51072.50000000001,1.223070440425E8,2021,3,8,20,0,51437.49999999998
14751315,"BTCUSDT",240,240,1615219200,1615219200,1585.641,0.743847180976425,0.743775205079751,0.747832369942196,51437.49999999998,8.15614089375E7,2021,3,9,0,1,52411.50000000001
14758833,"BTCUSDT",240,240,1615233600,1615233600,1316.723,0.749173665277889,0.757495456750436,0.758471452164681,52411.50000000001,6.90114275145E7,2021,3,9,4,1,53847.50000000003
14766286,"BTCUSDT",240,240,1615248000,1615248000,1886.965,0.763387352153578,0.781735774741705,0.766448920608706,53847.50000000003,1.016083478375E8,2021,3,9,8,1,53666.49999999998
14773872,"BTCUSDT",240,240,1615262400,1615262400,1727.715,0.78434305477523,0.78849815735934,0.789968444025009,53666.49999999998,9.27204170475E7,2021,3,9,12,1,54356.49999999998
14781333,"BTCUSDT",240,240,1615276800,1615276800,1523.656,0.78170170228601,0.787013908497868,0.787926153120208,54356.49999999998,8.2820607364E7,2021,3,9,16,1,54206.0
14788816,"BTCUSDT",240,240,1615291200,1615291200,2058.836,0.791770946581929,0.793233273239355,0.791885395776808,54206.0,1.11601264216E8,2021,3,9,20,1,54127.49999999998
14796328,"BTCUSDT",240,240,1615305600,1615305600,1082.757,0.789574683876805,0.785471737729606,0.791656836144863,54127.49999999998,5.86069295175E7,2021,3,10,0,2,54942.50000000001
14803817,"BTCUSDT",240,240,1615320000,1615320000,1220.288,0.788429124924298,0.794333789468349,0.796412351067595,54942.50000000001,6.704567344E7,2021,3,10,4,2,53463.50000000003
14811374,"BTCUSDT",240,240,1615334400,1615334400,1495.701,0.800322507679623,0.807974398517199,0.787424796508199,53463.50000000003,7.99654104135E7,2021,3,10,8,2,54308.50000000003
14818873,"BTCUSDT",240,240,1615348800,1615348800,2944.756,0.778739301427936,0.784964921045201,0.783443435177539,54308.50000000003,1.59925281226E8,2021,3,10,12,2,54973.00000000001
14826480,"BTCUSDT",240,240,1615363200,1615363200,1669.304,0.791070477413518,0.80133509995149,0.799007608823876,54973.00000000001,9.1766648792E7,2021,3,10,16,2,56331.00000000003
14834061,"BTCUSDT",240,240,1615377600,1615377600,2465.796,0.800767597463718,0.81615586785117,0.810538810900083,56331.00000000003,1.38900754476E8,2021,3,10,20,2,56900.999999999985
14841600,"BTCUSDT",240,240,1615392000,1615392000,1280.331,0.820585037686701,0.830455338589746,0.828440191105344,56900.999999999985,7.2852114231E7,2021,3,11,0,3,56038.000000000015
14849046,"BTCUSDT",240,240,1615406400,1615406400,1183.083,0.82890310906159,0.828008138027904,0.820020349180134,56038.000000000015,6.6297605154E7,2021,3,11,4,3,55966.500000000015
14856545,"BTCUSDT",240,240,1615420800,1615420800,1714.846,0.816309257137854,0.818689951273196,0.815721953521293,55966.500000000015,9.5973928659E7,2021,3,11,8,3,55111.49999999998
14864043,"BTCUSDT",240,240,1615435200,1615435200,1925.16,0.815265849939074,0.812007211277395,0.811954406039873,55111.49999999998,1.0609845534E8,2021,3,11,12,3,56202.00000000001
14871452,"BTCUSDT",240,240,1615449600,1615449600,1327.733,0.802788742876739,0.813368376086941,0.803645157484959,56202.00000000001,7.4621250066E7,2021,3,11,16,3,56187.50000000001
14878778,"BTCUSDT",240,240,1615464000,1615464000,1615.107,0.818702526796594,0.825474054605878,0.824215524360033,56187.50000000001,9.07488245625E7,2021,3,11,20,3,56999.500000000015
14886419,"BTCUSDT",240,240,1615478400,1615478400,1217.69,0.818490926735303,0.832707052716175,0.828521292910228,56999.500000000015,6.9407721155E7,2021,3,12,0,4,57904.999999999985
14893850,"BTCUSDT",240,240,1615492800,1615492800,1169.801,0.830340530167602,0.841149170630697,0.837553084817742,57904.999999999985,6.7737326905E7,2021,3,12,4,4,57160.49999999998
14901438,"BTCUSDT",240,240,1615507200,1615507200,1381.482,0.843554589167536,0.839136384369773,0.835156895127993,57160.49999999998,7.8966201861E7,2021,3,12,8,4,56657.49999999999
14908891,"BTCUSDT",240,240,1615521600,1615521600,1591.007,0.832690020503316,0.82973855499323,0.833188333136723,56657.49999999999,9.01424791025E7,2021,3,12,12,4,56638.000000000015
14916362,"BTCUSDT",240,240,1615536000,1615536000,1342.631,0.825349687342668,0.824778991724408,0.825749085761472,56638.000000000015,7.6043934578E7,2021,3,12,16,4,56844.50000000001
14923846,"BTCUSDT",240,240,1615550400,1615550400,2689.26,0.825065121743001,0.824750030771013,0.813937713813849,56844.50000000001,1.5286964007E8,2021,3,12,20,4,56925.500000000015
14931189,"BTCUSDT",240,240,1615564800,1615564800,1032.072,0.828078598477939,0.83412613943251,0.838209272148166,56925.500000000015,5.8751214636E7,2021,3,13,0,5,57399.500000000015
14938793,"BTCUSDT",240,240,1615579200,1615579200,856.919,0.829260640199634,0.830158488817452,0.832229857260823,57399.500000000015,4.91867221405E7,2021,3,13,4,5,56741.999999999985
14946335,"BTCUSDT",240,240,1615593600,1615593600,1506.082,0.8361777732377,0.830151248579103,0.828993157956824,56741.999999999985,8.5458104844E7,2021,3,13,8,5,56999.500000000015
14953784,"BTCUSDT",240,240,1615608000,1615608000,2676.023,0.826582804941226,0.825379931507345,0.831662144626637,56999.500000000015,1.525319729885E8,2021,3,13,12,5,59840.50000000001
14961238,"BTCUSDT",240,240,1615622400,1615622400,3106.289,0.830340530167602,0.868495550873535,0.840494868467618,59840.50000000001,1.858818869045E8,2021,3,13,16,5,59826.49999999998
14968688,"BTCUSDT",240,240,1615636800,1615636800,1909.203,0.871799549072973,0.873730243199606,0.874107880146278,59826.49999999998,1.142209332795E8,2021,3,13,20,5,60199.500000000015
14976196,"BTCUSDT",240,240,1615651200,1615651200,949.176,0.871595245565519,0.870276649507302,0.8789592426566,60199.500000000015,5.7139920612E7,2021,3,14,0,6,61326.50000000001
14983626,"BTCUSDT",240,240,1615665600,1615665600,1030.608,0.877038474728386,0.891997364553241,0.887681373127286,61326.50000000001,6.3203581512E7,2021,3,14,4,6,61432.50000000001
14991127,"BTCUSDT",240,240,1615680000,1615680000,1197.89,0.893484907078387,0.89162811239746,0.896359266249853,61432.50000000001,7.3589377425E7,2021,3,14,8,6,60749.50000000004
14998519,"BTCUSDT",240,240,1615694400,1615694400,1196.711,0.895031776491963,0.890621719266998,0.895791553615666,60749.50000000004,7.26995948945E7,2021,3,14,12,6,60320.49999999997
15005976,"BTCUSDT",240,240,1615708800,1615708800,1298.287,0.885064683949771,0.884720925012851,0.879121446266368,60320.49999999997,7.83133209835E7,2021,3,14,16,6,59803.500000000015
15013568,"BTCUSDT",240,240,1615723200,1615723200,908.9,0.87880424075709,0.874678714423279,0.879556446856199,59803.500000000015,5.435540115E7,2021,3,14,20,6,60104.00000000001
15021114,"BTCUSDT",240,240,1615737600,1615737600,1012.325,0.871259604088989,0.873136543655017,0.876518815618733,60104.00000000001,6.08447818E7,2021,3,15,0,0,59142.500000000015
15028591,"BTCUSDT",240,240,1615752000,1615752000,1027.138,0.8756448329454,0.878154028830629,0.87188126695765,59142.500000000015,6.0747509165E7,2021,3,15,4,0,60500.50000000003
15036089,"BTCUSDT",240,240,1615766400,1615766400,1101.313,0.861613559915652,0.876264326621632,0.868239058629232,60500.50000000003,6.66299871565E7,2021,3,15,8,0,57835.99999999998
15043548,"BTCUSDT",240,240,1615780800,1615780800,1870.766,0.881431000138635,0.884395114287162,0.845567417718532,57835.99999999998,1.08197622376E8,2021,3,15,12,0,56199.50000000001
15051016,"BTCUSDT",240,240,1615795200,1615795200,1291.224,0.842547664737944,0.884395114287162,0.811172879556447,56199.50000000001,7.2566143188E7,2021,3,15,16,0,56195.99999999997
15058562,"BTCUSDT",240,240,1615809600,1615809600,1521.362,0.818666044027406,0.827197231332855,0.816024242066769,56195.99999999997,8.5494458952E7,2021,3,15,20,0,56695.00000000002
15066037,"BTCUSDT",240,240,1615824000,1615824000,1163.158,0.818614968150542,0.820507251098706,0.822224843694703,56695.00000000002,6.594524281E7,2021,3,16,0,1,55726.5
15073519,"BTCUSDT",240,240,1615838400,1615838400,1268.488,0.82589692888049,0.824127370273029,0.821229503362038,55726.5,7.0688396532E7,2021,3,16,4,1,54256.50000000001
15081028,"BTCUSDT",240,240,1615852800,1615852800,1200.051,0.811763504097015,0.812159256282717,0.788206322991624,54256.50000000001,6.51105670815E7,2021,3,16,8,1,55198.50000000002
15088498,"BTCUSDT",240,240,1615867200,1615867200,912.856,0.790311635814405,0.802689024522687,0.792482599976407,55198.50000000002,5.0388281916E7,2021,3,16,12,1,55477.5
15095998,"BTCUSDT",240,240,1615881600,1615881600,923.805,0.804058343244486,0.814258925403824,0.813937713813849,55477.5,5.12503918875E7,2021,3,16,16,1,55806.0
15103514,"BTCUSDT",240,240,1615896000,1615896000,1505.654,0.808129820285879,0.80861153949188,0.808319570602808,55806.0,8.4024527124E7,2021,3,16,20,1,55849.49999999999
15111035,"BTCUSDT",240,240,1615910400,1615910400,1426.84,0.812923656157197,0.810059587161609,0.812426271086469,55849.49999999999,7.968830058E7,2021,3,17,0,2,56854.49999999997
15118517,"BTCUSDT",240,240,1615924800,1615924800,1043.081,0.81355845634107,0.821832214716508,0.822718827415359,56854.49999999997,5.93038487145E7,2021,3,17,4,2,55647.50000000003
15125989,"BTCUSDT",240,240,1615939200,1615939200,878.582,0.828224529554691,0.825524736274318,0.820160434115843,55647.50000000003,4.8890891845E7,2021,3,17,8,2,55916.00000000001
15133540,"BTCUSDT",240,240,1615953600,1615953600,909.761,0.810610648590671,0.814034478015016,0.816680429397192,55916.00000000001,5.0870196076E7,2021,3,17,12,2,54828.5
15140950,"BTCUSDT",240,240,1615968000,1615968000,707.175,0.814528898001474,0.809045953792799,0.805082871298809,54828.5,3.87733444875E7,2021,3,17,16,2,54957.50000000002
15148424,"BTCUSDT",240,240,1615982400,1615982400,1033.766,0.798658893404645,0.79973500727644,0.80191990090834,54957.50000000002,5.6813194945E7,2021,3,17,20,2,57830.49999999997
15156090,"BTCUSDT",240,240,1615996800,1615996800,2058.334,0.800541404294752,0.839976252018216,0.808091010970862,57830.49999999997,1.19034484387E8,2021,3,18,0,3,58843.50000000003
15163522,"BTCUSDT",240,240,1616011200,1616011200,814.26,0.84246740264573,0.8512999847955,0.852070307891943,58843.50000000003,4.791390831E7,2021,3,18,4,3,58767.5
15171173,"BTCUSDT",240,240,1616025600,1616025600,780.344,0.857250220720754,0.859828985570205,0.866034564114663,58767.5,4.585886602E7,2021,3,18,8,3,58345.0
15178724,"BTCUSDT",240,240,1616040000,1616040000,1734.853,0.856141144537435,0.854536371337344,0.859465317919075,58345.0,1.01219998285E8,2021,3,18,12,3,58136.49999999997
15186387,"BTCUSDT",240,240,1616054400,1616054400,1024.728,0.849975556544644,0.846825517496036,0.85659726318273,58136.49999999997,5.9574099372E7,2021,3,18,16,3,59476.999999999985
15193945,"BTCUSDT",240,240,1616068800,1616068800,2183.304,0.846932893594355,0.86060369107351,0.850639966969447,59476.999999999985,1.29856372008E8,2021,3,18,20,3,57379.5
15201502,"BTCUSDT",240,240,1616083200,1616083200,1529.276,0.866494954433021,0.869480223288951,0.845700129762888,57379.5,8.7749092242E7,2021,3,19,0,4,57730.50000000001
15209051,"BTCUSDT",240,240,1616097600,1616097600,1382.126,0.835885911084195,0.841004365863724,0.843679957532146,57730.50000000001,7.9790825043E7,2021,3,19,4,4,57704.99999999999
15216591,"BTCUSDT",240,240,1616112000,1616112000,1269.246,0.841008091878206,0.836240289030315,0.831706381974755,57704.99999999999,7.324184043E7,2021,3,19,8,4,57966.500000000015
15224120,"BTCUSDT",240,240,1616126400,1616126400,1342.781,0.840635967632487,0.844515881462818,0.850898018166804,57966.500000000015,7.78363148365E7,2021,3,19,12,4,58741.00000000001
15231656,"BTCUSDT",240,240,1616140800,1616140800,749.28,0.844452065289564,0.849996741892743,0.850853780818686,58741.00000000001,4.401345648E7,2021,3,19,16,4,59001.00000000002
15239235,"BTCUSDT",240,240,1616155200,1616155200,2165.354,0.855754427184041,0.85589753614689,0.85676683968385,59001.00000000002,1.27758051354E8,2021,3,19,20,4,58897.99999999996
15246765,"BTCUSDT",240,240,1616169600,1616169600,1913.616,0.859548635179605,0.855571725421201,0.864390409342928,58897.99999999996,1.12708155168E8,2021,3,20,0,5,58202.50000000003
15254313,"BTCUSDT",240,240,1616184000,1616184000,805.595,0.858045545089054,0.858923955776624,0.8582045534977,58202.50000000003,4.68876429875E7,2021,3,20,4,5,58524.000000000015
15261880,"BTCUSDT",240,240,1616198400,1616198400,836.382,0.847896038700922,0.852067450060456,0.856729975227085,58524.000000000015,4.8948420168E7,2021,3,20,8,5,58459.999999999985
15269333,"BTCUSDT",240,240,1616212800,1616212800,1744.146,0.852587722818513,0.847629183952736,0.858927096850301,58459.999999999985,1.0196277516E8,2021,3,20,12,5,59410.99999999999
15277002,"BTCUSDT",240,240,1616227200,1616227200,651.807,0.851653763927297,0.858916715538276,0.862031084109945,59410.99999999999,3.8724505677E7,2021,3,20,16,5,59160.00000000002
15284616,"BTCUSDT",240,240,1616241600,1616241600,1226.9,0.865531809326455,0.865642896964168,0.867044650230034,59160.00000000002,7.2583404E7,2021,3,20,20,5,59297.99999999997
15292192,"BTCUSDT",240,240,1616256000,1616256000,1274.764,0.861868939299969,0.860777456793878,0.869352365223546,59297.99999999997,7.5590955672E7,2021,3,21,0,6,58253.49999999999
15299733,"BTCUSDT",240,240,1616270400,1616270400,840.212,0.863882788159152,0.857251460718087,0.858462604695057,58253.49999999999,4.8945289742E7,2021,3,21,4,6,57907.49999999998
15307260,"BTCUSDT",240,240,1616284800,1616284800,857.022,0.848640287192359,0.847933273963379,0.850595729621328,57907.49999999998,4.9628001465E7,2021,3,21,8,6,57280.50000000002
15314827,"BTCUSDT",240,240,1616299200,1616299200,517.194,0.843591071936724,0.83728288335252,0.837567830600448,57280.50000000002,2.9625130917E7,2021,3,21,12,6,56222.999999999985
15322415,"BTCUSDT",240,240,1616313600,1616313600,524.275,0.834441193424346,0.828435312090474,0.819784416656836,56222.999999999985,2.9476313325E7,2021,3,21,16,6,57241.49999999999
15330083,"BTCUSDT",240,240,1616328000,1616328000,1379.26,0.819008982057774,0.830766668838738,0.825513153238174,57241.49999999999,7.895091129E7,2021,3,21,20,6,57604.49999999999
15337666,"BTCUSDT",240,240,1616342400,1616342400,1893.879,0.833872062225011,0.832880818436543,0.839831308245842,57604.49999999999,1.090959528555E8,2021,3,22,0,0,57467.999999999985
15345230,"BTCUSDT",240,240,1616356800,1616356800,1196.236,0.839169360311125,0.83958527914739,0.845523180370414,57467.999999999985,6.8745290448E7,2021,3,22,4,0,57560.00000000002
15352789,"BTCUSDT",240,240,1616371200,1616371200,1945.948,0.837177401113454,0.832178515316724,0.834338504187802,57560.00000000002,1.1200876688E8,2021,3,22,8,0,57712.49999999996
15360365,"BTCUSDT",240,240,1616385600,1616385600,828.137,0.838519967019577,0.836500937610866,0.847919370060163,57712.49999999996,4.77938566125E7,2021,3,22,12,0,57900.00000000001
15367913,"BTCUSDT",240,240,1616400000,1616400000,1049.875,0.840745415940051,0.843900461203183,0.843871652707326,57900.00000000001,6.07877625E7,2021,3,22,16,0,57159.5
15375503,"BTCUSDT",240,240,1616414400,1616414400,2101.103,0.84348162362916,0.837043955487015,0.835790963784358,57159.5,1.200979969285E8,2021,3,22,20,0,55786.999999999985
15383118,"BTCUSDT",240,240,1616428800,1616428800,1276.413,0.832675427395641,0.828196384224969,0.82260086115371,55786.999999999985,7.1207252031E7,2021,3,23,0,1,54223.99999999997
15390728,"BTCUSDT",240,240,1616443200,1616443200,1570.105,0.812646387111367,0.810566403846015,0.796294384805945,54223.99999999997,8.513737352E7,2021,3,23,4,1,54637.00000000003
15398248,"BTCUSDT",240,240,1616457600,1616457600,2287.611,0.789837359814959,0.798967542011483,0.795136840863513,54637.00000000003,1.24988202207E8,2021,3,23,8,1,54120.0
15405827,"BTCUSDT",240,240,1616472000,1616472000,1060.214,0.795864313284836,0.790366138853291,0.782956824348236,54120.0,5.737878168E7,2021,3,23,12,1,54313.500000000015
15413327,"BTCUSDT",240,240,1616486400,1616486400,1061.099,0.788319676616734,0.792060354626874,0.796051079391294,54313.500000000015,5.76320005365E7,2021,3,23,16,1,55250.000000000015
15420937,"BTCUSDT",240,240,1616500800,1616500800,2030.778,0.791143442951894,0.800683478500112,0.80088769611891,55250.000000000015,1.122004845E8,2021,3,23,20,1,55176.49999999998
15428621,"BTCUSDT",240,240,1616515200,1616515200,1941.799,0.804809888289761,0.806062975593157,0.811239235578625,55176.49999999998,1.071416725235E8,2021,3,24,0,2,54383.5
15436127,"BTCUSDT",240,240,1616529600,1616529600,1191.151,0.80373729487563,0.798163875554783,0.801875663560222,54383.5,6.47789604085E7,2021,3,24,4,2,54482.00000000003
15443737,"BTCUSDT",240,240,1616544000,1616544000,1279.78,0.792164960489161,0.791589739134212,0.791922260233573,54482.00000000003,6.972497396E7,2021,3,24,8,2,55516.50000000003
15451324,"BTCUSDT",240,240,1616558400,1616558400,1249.332,0.793602381595173,0.80251525880232,0.794797687861272,55516.50000000003,6.9358539978E7,2021,3,24,12,2,56539.499999999985
15458878,"BTCUSDT",240,240,1616572800,1616572800,1167.913,0.808698951485214,0.818364140547507,0.818184499233219,56539.499999999985,6.60332170635E7,2021,3,24,16,2,56344.49999999998
15466420,"BTCUSDT",240,240,1616587200,1616587200,1217.573,0.823627700636989,0.826089474865513,0.82883832723841,56344.49999999998,6.86035418985E7,2021,3,24,20,2,55800.49999999999
15473944,"BTCUSDT",240,240,1616601600,1616601600,1340.421,0.820782044640316,0.81631515309484,0.822807302111596,55800.49999999999,7.47961620105E7,2021,3,25,0,3,52246.49999999997
15481482,"BTCUSDT",240,240,1616616000,1616616000,1075.647,0.812843394064983,0.806569792277562,0.763278577326885,52246.49999999997,5.61987909855E7,2021,3,25,4,3,52241.499999999985
15489032,"BTCUSDT",240,240,1616630400,1616630400,1735.888,0.760979489387162,0.763794464113759,0.761545947858912,52241.499999999985,9.0685392952E7,2021,3,25,8,3,52700.50000000002
15496585,"BTCUSDT",240,240,1616644800,1616644800,1010.572,0.760906523848786,0.767776595205514,0.766935531438009,52700.50000000002,5.3257649686E7,2021,3,25,12,3,52290.499999999985
15504132,"BTCUSDT",240,240,1616659200,1616659200,1100.244,0.767604760271724,0.766589196116336,0.769737230152176,52290.499999999985,5.7532308882E7,2021,3,25,16,3,51062.000000000015
15511786,"BTCUSDT",240,240,1616673600,1616673600,1852.524,0.761621586124873,0.758052955103282,0.74613660493099,51062.000000000015,9.4593580488E7,2021,3,25,20,3,52258.000000000015
15519228,"BTCUSDT",240,240,1616688000,1616688000,1136.752,0.743693953345835,0.760369831374849,0.748348472336912,52258.000000000015,5.9404386016E7,2021,3,26,0,4,51307.000000000015
15526855,"BTCUSDT",240,240,1616702400,1616702400,826.861,0.761147310125428,0.762918395273572,0.756554500412882,51307.000000000015,4.2423757327E7,2021,3,26,4,4,52458.000000000015
15534600,"BTCUSDT",240,240,1616716800,1616716800,845.893,0.74726926472627,0.761318302598522,0.755699245015925,52458.000000000015,4.4373854994E7,2021,3,26,8,4,53464.50000000001
15542319,"BTCUSDT",240,240,1616731200,1616731200,1096.869,0.764065931660477,0.773004047293237,0.770769434941607,53464.50000000001,5.86435526505E7,2021,3,26,12,4,52833.49999999998
15549892,"BTCUSDT",240,240,1616745600,1616745600,887.996,0.778753894535611,0.776631406705909,0.778223428099564,52833.49999999998,4.6915936666E7,2021,3,26,16,4,53393.000000000015
15557511,"BTCUSDT",240,240,1616760000,1616760000,1208.665,0.769545643592531,0.772439308702042,0.778223428099564,53393.000000000015,6.4534250345E7,2021,3,26,20,4,53838.99999999999
15565051,"BTCUSDT",240,240,1616774400,1616774400,1263.589,0.777710487336831,0.779332015609954,0.785271912233101,53838.99999999999,6.8030368171E7,2021,3,27,0,5,54947.499999999985
15572585,"BTCUSDT",240,240,1616788800,1616788800,1009.755,0.78421901335999,0.794341029706698,0.79380972041996,54947.499999999985,5.54835128625E7,2021,3,27,4,5,54818.999999999985
15580025,"BTCUSDT",240,240,1616803200,1616803200,1125.912,0.800395473217999,0.801414742573326,0.805112362864221,54818.999999999985,6.1721369928E7,2021,3,27,8,5,54896.999999999985
15587558,"BTCUSDT",240,240,1616817600,1616817600,1116.362,0.79852025888173,0.799155788208548,0.807014568833314,54896.999999999985,6.1284924714E7,2021,3,27,12,5,54416.5
15595140,"BTCUSDT",240,240,1616832000,1616832000,932.099,0.799658521280399,0.796223491677346,0.802163206322992,54416.5,5.07215652335E7,2021,3,27,16,5,54895.49999999997
15602674,"BTCUSDT",240,240,1616846400,1616846400,1251.936,0.792646533042444,0.794377230898441,0.797827946207385,54895.49999999997,6.8725652688E7,2021,3,27,20,5,55859.00000000001
15610132,"BTCUSDT",240,240,1616860800,1616860800,1109.493,0.799636631618886,0.812542988915195,0.809454995871181,55859.00000000001,6.1975169487E7,2021,3,28,0,6,55921.99999999998
15617643,"BTCUSDT",240,240,1616875200,1616875200,1100.825,0.813697090863985,0.816995735499613,0.822364928630412,55921.99999999998,6.156033565E7,2021,3,28,4,6,55999.50000000001
15625287,"BTCUSDT",240,240,1616889600,1616889600,1240.762,0.814616456647525,0.810790851234823,0.821332723840981,55999.50000000001,6.9482051619E7,2021,3,28,8,6,56130.50000000001
15632790,"BTCUSDT",240,240,1616904000,1616904000,1342.984,0.815747422492357,0.815098793052267,0.824414592426566,56130.50000000001,7.5382363412E7,2021,3,28,12,6,55900.50000000003
15640276,"BTCUSDT",240,240,1616918400,1616918400,959.559,0.817659119597814,0.816192069042913,0.823618320160434,55900.50000000003,5.36398278795E7,2021,3,28,16,6,56283.00000000001
15647799,"BTCUSDT",240,240,1616932800,1616932800,1536.192,0.814302704832508,0.813991036584924,0.816732039636664,56283.00000000001,8.6461494336E7,2021,3,28,20,6,55287.000000000015
15655345,"BTCUSDT",240,240,1616947200,1616947200,1173.152,0.819884568518289,0.815562168306581,0.807943553143801,55287.000000000015,6.4860054624E7,2021,3,29,0,0,55724.99999999999
15662783,"BTCUSDT",240,240,1616961600,1616961600,1220.482,0.805349833273745,0.806511870370773,0.809064232629468,55724.99999999999,6.801135945E7,2021,3,29,4,0,55429.00000000003
15670389,"BTCUSDT",240,240,1616976000,1616976000,799.196,0.811741614435502,0.806700116567837,0.812463135543235,55429.00000000003,4.4298635084E7,2021,3,29,8,0,56079.000000000015
15677909,"BTCUSDT",240,240,1616990400,1616990400,926.929,0.80742205456363,0.810812571949869,0.811895422909048,56079.000000000015,5.1981251391E7,2021,3,29,12,0,57975.50000000001
15685574,"BTCUSDT",240,240,1617004800,1617004800,858.103,0.816907574552539,0.84402354525511,0.826346289961071,57975.50000000001,4.97489504765E7,2021,3,29,16,0,57834.000000000015
15693163,"BTCUSDT",240,240,1617019200,1617019200,1202.61,0.844583403258641,0.84476928980502,0.847064114663206,57834.000000000015,6.955174674E7,2021,3,29,20,0,57786.99999999998
15700717,"BTCUSDT",240,240,1617033600,1617033600,1206.82,0.842518478522594,0.84252481591694,0.845670638197476,57786.99999999998,6.973850734E7,2021,3,30,0,1,57640.50000000001
15708158,"BTCUSDT",240,240,1617048000,1617048000,1225.368,0.841832602461857,0.83733356502096,0.844166568361449,57640.50000000001,7.0630824204E7,2021,3,30,4,1,57252.500000000015
15715746,"BTCUSDT",240,240,1617062400,1617062400,1220.435,0.839694712187434,0.834640196355264,0.844063347882506,57252.500000000015,6.98729548375E7,2021,3,30,8,1,58116.00000000001
15723145,"BTCUSDT",240,240,1617076800,1617076800,1099.527,0.834032586409439,0.841952837087397,0.844085466556565,58116.00000000001,6.3900111132E7,2021,3,30,12,1,59243.999999999985
15730748,"BTCUSDT",240,240,1617091200,1617091200,1735.995,0.846633734887013,0.859466973652773,0.853559631945264,59243.999999999985,1.0284728778E8,2021,3,30,16,1,58675.49999999997
15738283,"BTCUSDT",240,240,1617105600,1617105600,1023.537,0.863094760344689,0.858076847889833,0.864958121977115,58675.49999999997,6.00565452435E7,2021,3,30,20,1,59026.00000000001
15745826,"BTCUSDT",240,240,1617120000,1617120000,1395.161,0.854798578631312,0.854355365378628,0.864545240061342,59026.00000000001,8.2350773186E7,2021,3,31,0,2,58712.49999999997
15753399,"BTCUSDT",240,240,1617134400,1617134400,1121.893,0.859913462871486,0.853928191316058,0.862687271440368,58712.49999999997,6.58691427625E7,2021,3,31,4,2,58776.00000000003
15761015,"BTCUSDT",240,240,1617148800,1617148800,1120.073,0.855338523615296,0.853624101305415,0.863085407573434,58776.00000000003,6.5833410648E7,2021,3,31,8,2,58249.49999999999
15768669,"BTCUSDT",240,240,1617163200,1617163200,1317.685,0.856265185952675,0.86483199026912,0.848649286304117,58249.49999999999,7.67544924075E7,2021,3,31,12,2,58046.00000000002
15776184,"BTCUSDT",240,240,1617177600,1617177600,1347.202,0.848581914761658,0.843929422156577,0.840509614250324,58046.00000000002,7.8199687292E7,2021,3,31,16,2,59271.49999999997
15783641,"BTCUSDT",240,240,1617192000,1617192000,1624.991,0.845612217349746,0.858771910771303,0.852873953049428,59271.49999999997,9.63156540565E7,2021,3,31,20,2,58675.49999999997
15791113,"BTCUSDT",240,240,1617206400,1617206400,987.37,0.863496070805758,0.858395418377173,0.865208800283119,58675.49999999997,5.7934428435E7,2021,4,1,0,3,58911.49999999998
15798556,"BTCUSDT",240,240,1617220800,1617220800,1132.937,0.854798578631312,0.85701977309093,0.86262091541819,58911.49999999998,6.67430180755E7,2021,4,1,4,3,59205.00000000003
15806151,"BTCUSDT",240,240,1617235200,1617235200,1204.124,0.85824255204267,0.85883707291644,0.868401262239,59205.00000000003,7.129016142E7,2021,4,1,8,3,58835.99999999998
15813679,"BTCUSDT",240,240,1617249600,1617249600,1130.619,0.862525629145355,0.855868575193495,0.866130411702253,58835.99999999998,6.6521099484E7,2021,4,1,12,3,58652.99999999997
15821204,"BTCUSDT",240,240,1617264000,1617264000,1422.469,0.857140772413189,0.859488694367819,0.85998142031379,58652.99999999997,8.3432074257E7,2021,4,1,16,3,59105.99999999998
15828640,"BTCUSDT",240,240,1617278400,1617278400,1221.08,0.854470233708619,0.856831526893865,0.862628288309544,59105.99999999998,7.217315448E7,2021,4,1,20,3,59059.49999999997
15836205,"BTCUSDT",240,240,1617292800,1617292800,1259.583,0.861080911485505,0.857331103339922,0.857445145688333,59059.49999999997,7.43903421885E7,2021,4,2,0,4,58859.00000000001
15843765,"BTCUSDT",240,240,1617307200,1617307200,1251.462,0.860402331978606,0.855571725421201,0.866388462899611,58859.00000000001,7.3659801858E7,2021,4,2,4,4,60064.99999999998
15851273,"BTCUSDT",240,240,1617321600,1617321600,1220.12,0.85747641388972,0.872390799105107,0.86509083402147,60064.99999999998,7.32865078E7,2021,4,2,8,4,59699.49999999998
