,start_at,volume,open,high,low,close,turnover,year,month,day,hour,weekday
5203,1589659200,1034.667,9325.5,9419.0,9293.0,9381.5,9706728.4605,2020,5,17,4,6.0
5204,1589673600,834.276,9381.5,9419.0,9137.0,9352.0,7802149.152,2020,5,17,8,6.0
5205,1589688000,1138.195,9352.0,9419.0,9137.0,9278.0,10560173.21,2020,5,17,12,6.0
5206,1589702400,1262.748,9278.0,9348.5,9278.0,9278.0,11715775.944,2020,5,17,16,6.0
5207,1589716800,1278.385,9278.0,9419.0,9137.0,9278.0,11860856.03,2020,5,17,20,6.0
5208,1589731200,1264.581,9278.0,9419.0,9278.0,9278.0,11732782.518,2020,5,18,0,0.0
5209,1589745600,1289.463,9278.0,9419.0,9137.0,9348.5,12054544.8555,2020,5,18,4,0.0
5210,1589760000,1259.344,9348.5,9878.5,9137.0,9822.0,12369276.768,2020,5,18,8,0.0
5211,1589774400,2070.886,9822.0,9889.5,9278.0,9784.5,20262584.067,2020,5,18,12,0.0
5212,1589788800,2430.504,9784.5,9784.5,9449.5,9614.0,23366865.456,2020,5,18,16,0.0
5213,1589803200,2495.298,9614.0,9726.5,9551.5,9669.5,24128284.011,2020,5,18,20,0.0
5214,1589817600,2306.49,9669.5,9702.0,9530.0,9687.0,22342968.63,2020,5,19,0,1.0
5215,1589832000,2100.287,9687.0,9750.5,9641.5,9734.5,20445243.8015,2020,5,19,4,1.0
5216,1589846400,2333.455,9734.5,9734.5,9489.5,9517.5,22208657.9625,2020,5,19,8,1.0
5217,1589860800,2504.654,9517.5,9618.0,9466.5,9573.5,23978305.069,2020,5,19,12,1.0
5218,1589875200,3807.135,9573.5,9885.5,9552.5,9736.5,37068169.9275,2020,5,19,16,1.0
5219,1589889600,2310.083,9736.5,9745.5,9569.0,9683.0,22368533.689,2020,5,19,20,1.0
5220,1589904000,2242.567,9683.0,9708.5,9612.5,9637.0,21611618.179,2020,5,20,0,2.0
5221,1589918400,2140.326,9637.0,9788.5,9616.0,9777.5,20927037.465,2020,5,20,4,2.0
5222,1589932800,2346.873,9777.5,9790.0,9704.5,9720.0,22811605.56,2020,5,20,8,2.0
5223,1589947200,2211.432,9720.0,9838.5,9656.0,9765.5,21595739.196,2020,5,20,12,2.0
5224,1589961600,2339.233,9765.5,9804.0,9713.5,9723.0,22744362.459,2020,5,20,16,2.0
5225,1589976000,2172.657,9723.0,9797.5,9333.5,9413.5,20452306.6695,2020,5,20,20,2.0
5226,1589990400,1894.961,9413.5,9539.0,9359.0,9526.5,18052345.9665,2020,5,21,0,3.0
5227,1590004800,1165.503,9526.5,9596.5,9452.5,9511.5,11085681.7845,2020,5,21,4,3.0
5228,1590019200,1206.015,9511.5,9575.0,9451.5,9483.0,11436640.245,2020,5,21,8,3.0
5229,1590033600,1237.952,9483.0,9526.0,9421.0,9454.0,11703598.208,2020,5,21,12,3.0
5230,1590048000,1641.003,9454.0,9504.0,9243.5,9385.0,15400813.155,2020,5,21,16,3.0
5231,1590062400,1714.157,9385.0,9396.0,8955.5,9085.0,15573116.345,2020,5,21,20,3.0
5232,1590076800,2054.245,9085.0,9133.0,8816.0,9065.5,18622758.0475,2020,5,22,0,4.0
5233,1590091200,1450.984,9065.5,9163.5,9013.0,9068.5,13158248.404,2020,5,22,4,4.0
5234,1590105600,1992.416,9068.5,9135.0,8963.5,8996.0,17923774.336,2020,5,22,8,4.0
5235,1590120000,5019.961,8996.0,15000.0,5000.0,9078.5,45573715.9385,2020,5,22,12,4.0
5236,1590134400,2736.733,9078.5,9195.5,9046.0,9166.5,25086263.0445,2020,5,22,16,4.0
5237,1590148800,2476.848,9166.5,9204.0,9099.5,9175.0,22725080.4,2020,5,22,20,4.0
5238,1590163200,2837.915,9175.0,9259.5,9144.5,9175.0,26037870.125,2020,5,23,0,5.0
5239,1590177600,2643.818,9175.0,9214.5,9132.5,9170.0,24243811.06,2020,5,23,4,5.0
5240,1590192000,2655.391,9170.0,9323.0,9170.0,9286.5,24659288.5215,2020,5,23,8,5.0
5241,1590206400,1623.031,9286.5,9301.0,9212.5,9257.0,15024397.967,2020,5,23,12,5.0
5242,1590220800,1706.773,9257.0,9257.0,9101.0,9173.5,15657082.1155,2020,5,23,16,5.0
5243,1590235200,1966.848,9173.5,9220.5,9082.0,9198.0,18091067.904,2020,5,23,20,5.0
5244,1590249600,2058.685,9198.0,9210.0,9129.0,9182.5,18903875.0125,2020,5,24,0,6.0
5245,1590264000,1371.476,9182.5,9245.5,9154.0,9178.5,12588092.466,2020,5,24,4,6.0
5246,1590278400,1378.361,9178.5,9228.5,9121.5,9193.5,12671961.8535,2020,5,24,8,6.0
5247,1590292800,1190.624,9193.5,9294.0,9184.5,9255.5,11019820.432,2020,5,24,12,6.0
5248,1590307200,1460.294,9255.5,9299.0,9098.5,9126.5,13327373.191,2020,5,24,16,6.0
5249,1590321600,2343.738,9126.5,9177.5,9026.5,9058.5,21230750.673,2020,5,24,20,6.0
5250,1590336000,2395.264,9058.5,9058.5,8854.5,9024.0,21614862.336,2020,5,25,0,0.0
5251,1590350400,2235.508,9024.0,9078.0,8700.0,8716.0,19484687.728,2020,5,25,4,0.0
5252,1590364800,3367.554,8716.0,8821.0,8650.5,8785.5,29585645.667,2020,5,25,8,0.0
5253,1590379200,2582.798,8785.5,8873.0,8763.0,8865.5,22897795.669,2020,5,25,12,0.0
5254,1590393600,2774.684,8865.5,8880.0,8671.0,8751.5,24282647.026,2020,5,25,16,0.0
5255,1590408000,2290.186,8751.5,8857.0,8731.5,8782.5,20113558.545,2020,5,25,20,0.0
5256,1590422400,3275.508,8782.5,8976.5,8768.0,8929.0,29247010.932,2020,5,26,0,1.0
5257,1590436800,2333.268,8929.0,8945.0,8865.0,8898.5,20762585.298,2020,5,26,4,1.0
5258,1590451200,2319.229,8898.5,8930.0,8826.5,8905.0,20652734.245,2020,5,26,8,1.0
5259,1590465600,2477.662,8905.0,8963.0,8862.5,8954.5,22186224.379,2020,5,26,12,1.0
5260,1590480000,2331.4,8954.5,9011.5,8844.5,8869.5,20678352.3,2020,5,26,16,1.0
5261,1590494400,2070.625,8869.5,8911.0,8705.5,8727.0,18070344.375,2020,5,26,20,1.0
5262,1590508800,1766.348,8727.0,8817.5,8704.5,8796.5,15537680.182,2020,5,27,0,2.0
5263,1590523200,1236.352,8796.5,8880.0,8796.5,8842.0,10931824.384,2020,5,27,4,2.0
5264,1590537600,1212.509,8842.0,8895.5,8815.0,8830.0,10706454.47,2020,5,27,8,2.0
5265,1590552000,2298.618,8830.0,8888.5,1900.5,8846.5,20334724.137,2020,5,27,12,2.0
5266,1590566400,2235.16,8846.5,9167.0,8846.5,9142.0,20433832.72,2020,5,27,16,2.0
5267,1590580800,2018.55,9142.0,9225.5,9121.5,9147.0,18463676.85,2020,5,27,20,2.0
5268,1590595200,2260.048,9147.0,9215.0,9141.5,9158.5,20698649.608,2020,5,28,0,3.0
5269,1590609600,3260.544,9158.5,9199.5,1922.5,9199.5,29995374.528,2020,5,28,4,3.0
5270,1590624000,2820.93,9199.5,9281.5,9158.5,9171.0,25870749.03,2020,5,28,8,3.0
5271,1590638400,2395.006,9171.0,9200.5,9125.5,9149.0,21911909.894,2020,5,28,12,3.0
5272,1590652800,3339.754,9149.0,9282.5,9139.0,9268.5,30954509.949,2020,5,28,16,3.0
5273,1590667200,2278.828,9268.5,9511.0,9255.0,9497.5,21643168.93,2020,5,28,20,3.0
5274,1590681600,2520.035,9497.5,9534.5,9402.5,9453.0,23821890.855,2020,5,29,0,4.0
5275,1590696000,2254.557,9453.0,9621.5,9414.5,9578.0,21594146.946,2020,5,29,4,4.0
5276,1590710400,2858.662,9578.0,9604.5,9465.5,9520.5,27215891.571,2020,5,29,8,4.0
5277,1590724800,2824.997,9520.5,9553.0,9473.5,9523.0,26902446.431,2020,5,29,12,4.0
5278,1590739200,2352.06,9523.0,9593.5,9347.0,9404.5,22119948.27,2020,5,29,16,4.0
5279,1590753600,2297.215,9404.5,9478.0,9340.0,9412.0,21621387.58,2020,5,29,20,4.0
5280,1590768000,2905.735,9412.0,9456.5,9394.0,9403.0,27322626.205,2020,5,30,0,5.0
5281,1590782400,2219.906,9403.0,9451.5,9380.5,9425.5,20923724.003,2020,5,30,4,5.0
5282,1590796800,2345.665,9425.5,9432.5,9333.5,9398.0,22044559.67,2020,5,30,8,5.0
5283,1590811200,2279.524,9398.0,9594.5,9393.5,9528.5,21720444.434,2020,5,30,12,5.0
5284,1590825600,2270.617,9528.5,9584.0,9471.0,9555.5,21696880.7435,2020,5,30,16,5.0
5285,1590840000,2200.431,9555.5,9572.0,9495.5,9540.0,20992111.74,2020,5,30,20,5.0
5286,1590854400,3146.647,9540.0,9551.5,9514.5,9536.5,30007999.1155,2020,5,31,0,6.0
5287,1590868800,2307.686,9536.5,9739.5,9404.5,9697.0,22377631.142,2020,5,31,4,6.0
5288,1590883200,2307.66,9697.0,9701.0,9554.5,9578.5,22103921.31,2020,5,31,8,6.0
5289,1590897600,2668.487,9578.5,9611.5,9521.5,9564.0,25521409.668,2020,5,31,12,6.0
5290,1590912000,2135.729,9564.0,9606.0,9502.5,9589.0,20479505.381,2020,5,31,16,6.0
5291,1590926400,2292.982,9589.0,9638.0,9440.5,9479.5,21736322.869,2020,5,31,20,6.0
5292,1590940800,2271.46,9479.5,9537.0,9462.0,9515.5,21614077.63,2020,6,1,0,0.0
5293,1590955200,2467.096,9515.5,9526.0,9404.5,9454.0,23323925.584,2020,6,1,4,0.0
5294,1590969600,4064.639,9454.0,9570.0,9433.5,9555.5,38839657.9645,2020,6,1,8,0.0
5295,1590984000,2366.765,9555.5,9614.5,9528.5,9571.5,22653491.1975,2020,6,1,12,0.0
5296,1590998400,2215.474,9571.5,9581.0,9511.5,9514.0,21078019.636,2020,6,1,16,0.0
5297,1591012800,1956.906,9514.0,9591.0,9493.0,9541.5,18671818.599,2020,6,1,20,0.0
5298,1591027200,2099.775,9541.5,9611.0,9539.0,9572.5,20100096.1875,2020,6,2,0,1.0
5299,1591041600,2298.084,9572.5,10353.5,9560.5,10199.5,23439307.758,2020,6,2,4,1.0
5300,1591056000,2362.73,10199.5,10220.5,10046.0,10098.5,23860028.905,2020,6,2,8,1.0
5301,1591070400,3043.397,10098.5,10132.0,10072.0,10120.5,30800699.3385,2020,6,2,12,1.0
5302,1591084800,2469.935,10120.5,10151.5,10098.5,10116.5,24987097.4275,2020,6,2,16,1.0
5303,1591099200,3182.59,10116.5,10190.0,9287.0,9467.0,30129579.53,2020,6,2,20,1.0
5304,1591113600,2085.73,9467.0,10450.0,9465.5,9509.5,19834249.435,2020,6,3,0,2.0
5305,1591128000,2163.778,9509.5,9553.0,9427.0,9518.5,20595920.893,2020,6,3,4,2.0
5306,1591142400,1995.311,9518.5,9539.5,9473.5,9491.5,18938494.3565,2020,6,3,8,2.0
5307,1591156800,2558.012,9491.5,9538.5,9392.5,9506.5,24317741.078,2020,6,3,12,2.0
5308,1591171200,1794.774,9506.5,9620.5,9488.5,9609.0,17245983.366,2020,6,3,16,2.0
5309,1591185600,2122.707,9609.0,9642.0,9499.5,9554.0,20280342.678,2020,6,3,20,2.0
5310,1591200000,3493.386,9554.0,9622.5,9523.0,9577.0,33456157.722,2020,6,4,0,3.0
5311,1591214400,1206.079,9577.0,9690.5,9558.0,9663.5,11654944.4165,2020,6,4,4,3.0
5312,1591228800,4327.99,9663.5,9690.5,9565.5,9664.5,41827859.355,2020,6,4,8,3.0
5313,1591243200,1151.115,9664.5,9672.5,9621.5,9645.0,11102504.175,2020,6,4,12,3.0
5314,1591257600,2499.036,9645.0,9650.0,9455.0,9618.5,24036977.766,2020,6,4,16,3.0
5315,1591272000,3523.38,9618.5,9841.5,9602.5,9830.0,34634825.4,2020,6,4,20,3.0
5316,1591286400,1055.918,9830.0,9884.0,9736.5,9812.0,10360667.416,2020,6,5,0,4.0
5317,1591300800,891.444,9812.0,9858.0,9733.5,9788.5,8725899.594,2020,6,5,4,4.0
5318,1591315200,1076.222,9788.5,9845.0,9753.5,9797.0,10543746.934,2020,6,5,8,4.0
5319,1591329600,1796.506,9797.0,9823.5,9732.0,9775.5,17561744.403,2020,6,5,12,4.0
5320,1591344000,2396.546,9775.5,9850.5,9586.0,9689.0,23220134.194,2020,6,5,16,4.0
5321,1591358400,1339.411,9689.0,9721.5,9625.5,9707.5,13002332.2825,2020,6,5,20,4.0
5322,1591372800,1784.752,9707.5,9749.0,9691.5,9720.5,17348681.816,2020,6,6,0,5.0
5323,1591387200,1271.573,9720.5,9730.0,9616.5,9616.5,12228081.7545,2020,6,6,4,5.0
5324,1591401600,1301.011,9616.5,9644.0,9536.0,9635.5,12535891.4905,2020,6,6,8,5.0
5325,1591416000,1221.498,9635.5,9636.0,9581.0,9603.5,11730656.043,2020,6,6,12,5.0
5326,1591430400,1248.478,9603.5,9697.5,9580.5,9685.0,12091509.43,2020,6,6,16,5.0
5327,1591444800,1081.518,9685.0,9732.5,9628.0,9649.5,10436107.941,2020,6,6,20,5.0
5328,1591459200,1074.3,9649.5,9668.0,9583.0,9655.5,10372903.65,2020,6,7,0,6.0
5329,1591473600,889.805,9655.5,9715.5,9631.5,9664.5,8599520.4225,2020,6,7,4,6.0
5330,1591488000,828.908,9664.5,9692.5,9625.5,9682.0,8025487.256,2020,6,7,8,6.0
5331,1591502400,789.954,9682.0,9713.0,9635.0,9654.5,7626610.893,2020,6,7,12,6.0
5332,1591516800,1518.714,9654.5,9677.0,9553.0,9574.0,14540167.836,2020,6,7,16,6.0
5333,1591531200,1021.632,9574.0,9600.0,9380.5,9496.5,9701928.288,2020,6,7,20,6.0
5334,1591545600,705.955,9496.5,9815.5,9460.5,9775.5,6901063.1025,2020,6,8,0,0.0
5335,1591560000,1198.494,9775.5,9801.5,9683.5,9742.5,11676327.795,2020,6,8,4,0.0
5336,1591574400,1203.199,9742.5,9772.5,9704.0,9724.0,11699907.076,2020,6,8,8,0.0
5337,1591588800,996.15,9724.0,9750.5,9721.5,9725.0,9687558.75,2020,6,8,12,0.0
5338,1591603200,1631.835,9725.0,9775.0,9643.0,9738.0,15890809.23,2020,6,8,16,0.0
5339,1591617600,3160.184,9738.0,9754.0,9654.5,9707.0,30675906.088,2020,6,8,20,0.0
5340,1591632000,823.241,9707.0,9739.5,9662.5,9697.5,7983379.5975,2020,6,9,0,1.0
5341,1591646400,784.85,9697.5,9794.5,9681.5,9773.0,7670339.05,2020,6,9,4,1.0
5342,1591660800,830.68,9773.0,9882.5,9579.0,9677.5,8038905.7,2020,6,9,8,1.0
5343,1591675200,858.589,9677.5,9704.5,9665.5,9680.5,8311570.8145,2020,6,9,12,1.0
5344,1591689600,1247.258,9680.5,9725.0,9624.0,9719.5,12122724.131,2020,6,9,16,1.0
5345,1591704000,1280.014,9719.5,9747.5,9677.5,9715.5,12435976.017,2020,6,9,20,1.0
5346,1591718400,885.332,9715.5,9742.0,9687.0,9729.0,8613395.028,2020,6,10,0,2.0
5347,1591732800,823.179,9729.0,9831.0,9698.0,9767.5,8040400.8825,2020,6,10,4,2.0
5348,1591747200,870.287,9767.5,9805.0,9740.5,9753.0,8487909.111,2020,6,10,8,2.0
5349,1591761600,883.193,9753.0,9779.5,9726.0,9746.5,8608040.5745,2020,6,10,12,2.0
5350,1591776000,861.357,9746.5,9761.5,9712.5,9733.5,8384018.3595,2020,6,10,16,2.0
5351,1591790400,939.197,9733.5,9771.0,9726.5,9755.0,9161866.735,2020,6,10,20,2.0
5352,1591804800,1662.607,9755.0,9999.0,9743.0,9851.0,16378341.557,2020,6,11,0,3.0
5353,1591819200,1448.79,9851.0,9898.0,9829.5,9885.0,14321289.15,2020,6,11,4,3.0
5354,1591833600,1477.561,9885.0,9940.0,9862.5,9891.0,14614555.851,2020,6,11,8,3.0
5355,1591848000,1059.215,9891.0,9901.0,9761.0,9800.5,10380836.6075,2020,6,11,12,3.0
5356,1591862400,2627.762,9800.5,9824.0,9754.0,9789.0,25723162.218,2020,6,11,16,3.0
5357,1591876800,962.729,9789.0,9790.5,9509.5,9527.5,9172400.5475,2020,6,11,20,3.0
5358,1591891200,1903.446,9527.5,9567.0,9200.0,9281.0,17665882.326,2020,6,12,0,4.0
5359,1591905600,873.736,9281.0,9364.5,9232.0,9271.5,8100843.324,2020,6,12,4,4.0
5360,1591920000,839.564,9271.5,9387.5,9240.5,9360.0,7858319.04,2020,6,12,8,4.0
5361,1591934400,769.263,9360.0,9455.0,9342.5,9431.5,7255303.9845,2020,6,12,12,4.0
5362,1591948800,706.625,9431.5,9511.0,9429.0,9489.0,6705164.625,2020,6,12,16,4.0
5363,1591963200,861.858,9489.0,9548.5,9375.0,9417.5,8116547.715,2020,6,12,20,4.0
5364,1591977600,1082.851,9417.5,9445.5,9297.5,9427.5,10208577.8025,2020,6,13,0,5.0
5365,1591992000,766.365,9427.5,9478.5,9411.0,9458.0,7248280.17,2020,6,13,4,5.0
5366,1592006400,814.887,9458.0,9466.0,9398.5,9402.5,7661975.0175,2020,6,13,8,5.0
5367,1592020800,741.042,9402.5,9438.5,9367.0,9435.5,6992101.791,2020,6,13,12,5.0
5368,1592035200,756.364,9435.5,9458.5,9389.5,9402.5,7111712.51,2020,6,13,16,5.0
5369,1592049600,712.825,9402.5,9455.0,9392.5,9432.5,6723721.8125,2020,6,13,20,5.0
5370,1592064000,610.816,9432.5,9487.0,9381.5,9404.0,5744113.664,2020,6,14,0,6.0
5371,1592078400,644.205,9404.0,9469.5,9350.5,9463.5,6096434.0175,2020,6,14,4,6.0
5372,1592092800,825.642,9463.5,9470.5,9428.5,9430.0,7785804.06,2020,6,14,8,6.0
5373,1592107200,731.799,9430.0,9435.5,9382.5,9411.5,6887326.2885,2020,6,14,12,6.0
5374,1592121600,860.687,9411.5,9436.0,9397.5,9424.5,8111544.6315,2020,6,14,16,6.0
5375,1592136000,1116.875,9424.5,9430.0,9312.0,9414.5,10514819.6875,2020,6,14,20,6.0
5376,1592150400,938.65,9414.5,9423.5,9362.0,9391.5,8815331.475,2020,6,15,0,0.0
5377,1592164800,1082.54,9391.5,9405.5,9242.0,9339.5,10110382.33,2020,6,15,4,0.0
5378,1592179200,1135.842,9339.5,9363.0,9144.0,9160.0,10404312.72,2020,6,15,8,0.0
5379,1592193600,1408.54,9160.0,9222.5,8903.5,9113.5,12836729.29,2020,6,15,12,0.0
5380,1592208000,1432.767,9113.5,9156.0,9064.5,9108.0,13049641.836,2020,6,15,16,0.0
5381,1592222400,1500.797,9108.0,9303.5,9037.0,9290.5,13943154.5285,2020,6,15,20,0.0
5382,1592236800,1153.756,9290.5,9443.0,9275.5,9402.5,10848190.79,2020,6,16,0,1.0
5383,1592251200,1132.886,9402.5,9487.5,9392.0,9421.5,10673485.449,2020,6,16,4,1.0
5384,1592265600,5821.043,9421.5,9585.0,9346.5,9558.0,55637528.994,2020,6,16,8,1.0
5385,1592280000,1051.524,9558.0,9568.0,9453.5,9503.5,9993158.334,2020,6,16,12,1.0
5386,1592294400,913.163,9503.5,9535.0,9463.5,9506.5,8680984.0595,2020,6,16,16,1.0
5387,1592308800,975.361,9506.5,9581.5,9403.0,9444.5,9211796.9645,2020,6,16,20,1.0
5388,1592323200,940.854,9444.5,9507.5,9433.0,9498.0,8936231.292,2020,6,17,0,2.0
5389,1592337600,849.987,9498.0,9523.0,9478.5,9519.5,8091451.2465,2020,6,17,4,2.0
5390,1592352000,932.553,9519.5,9522.5,9418.0,9456.5,8818687.4445,2020,6,17,8,2.0
5391,1592366400,919.238,9456.5,9527.0,9433.0,9513.5,8745170.713,2020,6,17,12,2.0
5392,1592380800,1286.473,9513.5,9520.5,9468.5,9478.5,12193834.3305,2020,6,17,16,2.0
5393,1592395200,936.891,9478.5,9560.0,9368.0,9388.0,8795532.708,2020,6,17,20,2.0
5394,1592409600,939.882,9388.0,9421.5,9297.0,9297.0,8738082.954,2020,6,18,0,3.0
5395,1592424000,860.625,9297.0,9462.5,9237.0,9457.0,8138930.625,2020,6,18,4,3.0
5396,1592438400,778.691,9457.0,9458.0,9398.0,9425.0,7339162.675,2020,6,18,8,3.0
5397,1592452800,1056.377,9425.0,9442.0,9404.0,9436.0,9967973.372,2020,6,18,12,3.0
5398,1592467200,1063.227,9436.0,9477.5,9382.5,9427.5,10023572.5425,2020,6,18,16,3.0
5399,1592481600,951.011,9427.5,9437.0,9378.0,9382.5,8922860.7075,2020,6,18,20,3.0
5400,1592496000,1100.519,9382.5,9411.5,9333.5,9393.0,10337174.967,2020,6,19,0,4.0
5401,1592510400,901.279,9393.0,9407.0,9277.5,9383.0,8456700.857,2020,6,19,4,4.0
5402,1592524800,1319.152,9383.0,9383.0,9242.0,9269.0,12227219.888,2020,6,19,8,4.0
5403,1592539200,1287.246,9269.0,9326.5,9257.5,9290.5,11959158.963,2020,6,19,12,4.0
5404,1592553600,1041.197,9290.5,9420.0,9272.5,9382.5,9769030.8525,2020,6,19,16,4.0
5405,1592568000,898.104,9382.5,9417.0,9348.0,9367.5,8412989.22,2020,6,19,20,4.0
5406,1592582400,1080.427,9367.5,9373.5,9267.5,9307.5,10056074.3025,2020,6,20,0,5.0
5407,1592596800,1069.371,9307.5,9346.5,9262.5,9307.0,9952635.897,2020,6,20,4,5.0
5408,1592611200,1015.292,9307.0,9345.5,9287.5,9324.0,9466582.608,2020,6,20,8,5.0
5409,1592625600,1087.609,9324.0,9328.0,9292.5,9298.5,10113132.2865,2020,6,20,12,5.0
5410,1592640000,1745.906,9298.5,9366.0,9171.5,9321.0,16273589.826,2020,6,20,16,5.0
5411,1592654400,1122.156,9321.0,9326.5,9237.0,9258.5,10389481.326,2020,6,20,20,5.0
5412,1592668800,1171.95,9258.5,9311.5,9242.0,9282.5,10878625.875,2020,6,21,0,6.0
5413,1592683200,895.823,9282.5,9389.0,9282.5,9354.0,8379528.342,2020,6,21,4,6.0
5414,1592697600,1077.027,9354.0,9392.0,9342.5,9367.0,10088511.909,2020,6,21,8,6.0
5415,1592712000,1120.873,9367.0,9412.5,9363.0,9364.0,10495854.772,2020,6,21,12,6.0
5416,1592726400,1124.199,9364.0,9377.0,9337.0,9355.5,10517443.7445,2020,6,21,16,6.0
5417,1592740800,1196.344,9355.5,9381.5,9332.5,9368.0,11207350.592,2020,6,21,20,6.0
5418,1592755200,1363.303,9368.0,9368.5,9307.5,9345.5,12740748.1865,2020,6,22,0,0.0
5419,1592769600,967.969,9345.5,9345.5,9283.5,9294.0,8996303.886,2020,6,22,4,0.0
5420,1592784000,919.382,9294.0,9388.0,9273.5,9381.5,8625182.233,2020,6,22,8,0.0
5421,1592798400,1061.258,9381.5,9442.0,9373.0,9417.0,9993866.586,2020,6,22,12,0.0
5422,1592812800,1071.943,9417.0,9470.0,9406.0,9460.0,10140580.78,2020,6,22,16,0.0
5423,1592827200,1077.663,9460.0,9502.5,9443.0,9490.5,10227560.7015,2020,6,22,20,0.0
5424,1592841600,1060.14,9490.5,9623.0,9478.5,9563.0,10138118.82,2020,6,23,0,1.0
5425,1592856000,1342.772,9563.0,9749.0,9563.0,9687.0,13007432.364,2020,6,23,4,1.0
5426,1592870400,1058.885,9687.0,9714.5,9614.0,9661.5,10230417.4275,2020,6,23,8,1.0
5427,1592884800,1072.447,9661.5,9668.5,9629.0,9667.5,10367881.3725,2020,6,23,12,1.0
5428,1592899200,1377.915,9667.5,9668.5,9591.5,9640.5,13283789.5575,2020,6,23,16,1.0
5429,1592913600,954.454,9640.5,9693.5,9624.0,9693.0,9251522.622,2020,6,23,20,1.0
5430,1592928000,1247.562,9693.0,9693.5,9649.0,9649.0,12037725.738,2020,6,24,0,2.0
5431,1592942400,1077.292,9649.0,9663.5,9599.0,9628.0,10372167.376,2020,6,24,4,2.0
5432,1592956800,1112.542,9628.0,9671.0,9623.0,9657.5,10744374.365,2020,6,24,8,2.0
5433,1592971200,1163.229,9657.5,9673.0,9508.5,9517.5,11071032.0075,2020,6,24,12,2.0
5434,1592985600,1524.866,9517.5,9553.0,9336.5,9339.0,14240723.574,2020,6,24,16,2.0
5435,1593000000,1326.913,9339.0,9429.0,9210.5,9255.5,12281243.2715,2020,6,24,20,2.0
5436,1593014400,935.221,9255.5,9345.5,9247.0,9302.0,8699425.742,2020,6,25,0,3.0
5437,1593028800,821.621,9302.0,9324.0,9241.5,9302.5,7643129.3525,2020,6,25,4,3.0
5438,1593043200,984.208,9302.5,9306.5,9011.0,9097.0,8953340.176,2020,6,25,8,3.0
5439,1593057600,878.97,9097.0,9191.0,9091.5,9169.5,8059715.415,2020,6,25,12,3.0
5440,1593072000,1185.821,9169.5,9330.0,9169.5,9253.0,10972401.713,2020,6,25,16,3.0
5441,1593086400,1110.428,9253.0,9266.0,9162.5,9236.0,10255913.008,2020,6,25,20,3.0
5442,1593100800,983.14,9236.0,9291.0,9209.5,9280.0,9123539.2,2020,6,26,0,4.0
5443,1593115200,999.832,9280.0,9339.5,9213.5,9248.5,9246946.252,2020,6,26,4,4.0
5444,1593129600,1062.067,9248.5,9295.5,9182.5,9242.0,9815623.214,2020,6,26,8,4.0
5445,1593144000,1339.803,9242.0,9268.5,9100.0,9142.5,12249148.9275,2020,6,26,12,4.0
5446,1593158400,1467.989,9142.5,9253.0,9091.0,9188.0,13487882.932,2020,6,26,16,4.0
5447,1593172800,1018.878,9188.0,9228.5,9046.0,9140.5,9313054.359,2020,6,26,20,4.0
5448,1593187200,974.102,9140.5,9177.0,9093.0,9161.0,8923748.422,2020,6,27,0,5.0
5449,1593201600,885.658,9161.0,9210.0,9150.5,9160.0,8112627.28,2020,6,27,4,5.0
5450,1593216000,1199.592,9160.0,9184.5,9108.0,9161.0,10989462.312,2020,6,27,8,5.0
5451,1593230400,929.174,9161.0,9189.5,9138.0,9174.5,8524706.863,2020,6,27,12,5.0
5452,1593244800,1069.748,9174.5,9187.5,9130.5,9158.0,9796752.184,2020,6,27,16,5.0
5453,1593259200,1095.941,9158.0,9169.0,9113.0,9130.5,10006489.3005,2020,6,27,20,5.0
5454,1593273600,1476.596,9130.5,9142.0,8823.0,8938.0,13197815.048,2020,6,28,0,6.0
5455,1593288000,1293.53,8938.0,9092.5,8896.5,9008.5,11652765.005,2020,6,28,4,6.0
5456,1593302400,1201.108,9008.5,9009.5,8938.0,8970.0,10773938.76,2020,6,28,8,6.0
5457,1593316800,1490.875,8970.0,9033.5,8946.0,9022.0,13450674.25,2020,6,28,12,6.0
5458,1593331200,1709.857,9022.0,9078.5,9001.5,9044.5,15464801.6365,2020,6,28,16,6.0
5459,1593345600,1196.307,9044.5,9170.5,9018.5,9154.5,10951592.4315,2020,6,28,20,6.0
5460,1593360000,1236.188,9154.5,9182.5,9101.0,9110.0,11261672.68,2020,6,29,0,0.0
5461,1593374400,1321.996,9110.0,9137.0,9075.0,9116.5,12051976.534,2020,6,29,4,0.0
5462,1593388800,1301.324,9116.5,9146.0,9083.5,9093.5,11833589.794,2020,6,29,8,0.0
5463,1593403200,1390.748,9093.5,9130.0,9062.5,9095.5,12649548.434,2020,6,29,12,0.0
5464,1593417600,1413.791,9095.5,9136.5,9064.0,9093.0,12855601.563,2020,6,29,16,0.0
5465,1593432000,1400.44,9093.0,9132.5,9028.0,9122.0,12774813.68,2020,6,29,20,0.0
5466,1593446400,1129.999,9122.0,9174.5,9102.5,9155.5,10345705.8445,2020,6,30,0,1.0
5467,1593460800,1171.883,9155.5,9229.5,9143.5,9185.0,10763745.355,2020,6,30,4,1.0
5468,1593475200,1155.874,9185.0,9205.0,9158.0,9162.5,10590695.525,2020,6,30,8,1.0
5469,1593489600,1220.653,9162.5,9178.5,9113.5,9144.0,11161651.032,2020,6,30,12,1.0
5470,1593504000,1196.034,9144.0,9170.5,9120.5,9154.0,10948495.236,2020,6,30,16,1.0
